timestamp,ue_id,cell_id,slice,cqi,sinr_db,rsrp_dbm,rsrq_db,mcs,prb_allocated,buffer_occupancy,throughput_mbps,latency_ms,packet_loss
94,UE_0019,CELL_004,URLLC,11,16.12,-87.61,-14.12,11,18,0.683,37.55,4.6,0.0301
94,UE_0020,CELL_001,mMTC,13,20.31,-88.62,-14.0,14,11,0.276,6.17,4.36,0.0207
94,UE_0021,CELL_001,eMBB,15,30.43,-92.68,-11.49,14,18,0.735,55.32,10.23,0.0347
94,UE_0022,CELL_003,URLLC,8,10.39,-101.58,-13.16,7,8,0.205,8.73,1.24,0.026
94,UE_0023,CELL_006,mMTC,12,19.13,-113.66,-11.27,11,17,0.212,112.04,12.72,0.0346
94,UE_0024,CELL_003,eMBB,9,12.64,-79.38,-10.34,8,16,0.617,4.94,1.78,0.0265
94,UE_0025,CELL_003,URLLC,7,8.77,-113.32,-16.33,7,9,0.296,34.36,1.72,0.0011
94,UE_0026,CELL_002,mMTC,12,18.57,-100.73,-9.98,11,17,0.503,4.4,0.5,0.0168
94,UE_0027,CELL_004,eMBB,8,11.04,-96.44,-11.25,7,11,0.758,102.19,1.3,0.0291
94,UE_0028,CELL_002,URLLC,5,4.43,-102.95,-12.77,5,1,0.795,16.09,22.75,0.0423
94,UE_0029,CELL_006,mMTC,9,12.6,-116.27,-8.12,10,1,0.312,7.84,0.95,0.0355
94,UE_0030,CELL_006,eMBB,11,17.82,-95.84,-8.77,11,18,0.806,7.45,3.11,0.0201
94,UE_0031,CELL_006,URLLC,15,25.69,-97.83,-12.51,15,17,0.387,103.0,0.82,0.0223
94,UE_0032,CELL_003,mMTC,15,24.59,-85.23,-10.45,16,14,0.631,34.64,6.05,0.0319
94,UE_0033,CELL_005,eMBB,8,10.9,-87.68,-8.26,7,3,0.769,8.9,0.5,0.0322
94,UE_0034,CELL_002,URLLC,15,26.81,-83.81,-15.84,15,18,0.578,57.15,8.62,0.0098
94,UE_0035,CELL_006,mMTC,6,7.8,-110.1,-10.67,5,13,0.12,1.48,0.5,0.0441
94,UE_0036,CELL_004,eMBB,12,19.85,-112.32,-14.38,11,17,0.921,17.94,3.44,0.0413
94,UE_0037,CELL_006,URLLC,3,0.74,-119.69,-13.9,2,1,0.383,3.88,0.55,0.0487
94,UE_0038,CELL_003,mMTC,6,6.37,-93.49,-21.14,5,10,0.66,11.6,6.76,0.0066
94,UE_0039,CELL_005,eMBB,8,11.02,-98.58,-9.49,8,2,0.84,36.06,4.5,0.0407
94,UE_0040,CELL_001,URLLC,13,21.58,-96.21,-15.19,14,8,0.682,12.87,3.12,0.0489
94,UE_0041,CELL_003,mMTC,15,38.73,-101.0,-20.28,15,19,0.258,44.39,2.55,0.0473
94,UE_0042,CELL_002,eMBB,15,30.19,-114.41,-5.67,15,2,0.761,79.32,1.0,0.0098
94,UE_0043,CELL_002,URLLC,7,9.25,-87.57,-14.91,6,7,0.382,0.92,6.06,0.0183
94,UE_0044,CELL_001,mMTC,14,22.92,-107.44,-15.95,14,12,0.81,5.23,7.08,0.0478
94,UE_0045,CELL_004,eMBB,13,21.77,-95.81,-16.08,13,18,0.759,10.81,21.03,0.0419
94,UE_0046,CELL_005,URLLC,11,16.68,-93.59,-9.66,12,1,0.784,12.76,1.8,0.0429
94,UE_0047,CELL_002,mMTC,5,5.63,-82.26,-18.55,5,16,0.802,1.33,9.54,0.0007
94,UE_0048,CELL_002,eMBB,10,14.21,-100.65,-7.5,9,3,0.868,34.14,0.5,0.0412
94,UE_0049,CELL_000,URLLC,13,21.65,-94.48,-15.15,14,15,0.209,17.25,1.61,0.0043
95,UE_0000,CELL_002,eMBB,10,15.58,-79.55,-9.2,10,17,0.862,7.83,7.06,0.0134
95,UE_0001,CELL_001,URLLC,12,19.78,-102.55,-10.06,13,7,0.315,43.17,6.98,0.0432
95,UE_0002,CELL_000,mMTC,10,15.86,-117.44,-9.51,9,18,0.64,6.3,0.5,0.0144
95,UE_0003,CELL_006,eMBB,1,-2.33,-108.82,-5.25,0,15,0.632,7.18,4.05,0.0164
95,UE_0004,CELL_000,URLLC,13,21.38,-88.38,-9.49,12,18,0.57,64.22,1.59,0.0064
95,UE_0005,CELL_003,mMTC,12,18.82,-92.47,-10.95,13,1,0.991,9.7,2.67,0.0155
95,UE_0006,CELL_001,eMBB,5,5.54,-97.0,-14.64,5,14,0.547,11.19,3.72,0.0306
95,UE_0007,CELL_001,URLLC,9,13.17,-96.03,-10.49,8,15,0.584,3.4,7.52,0.0325
95,UE_0008,CELL_001,mMTC,11,17.4,-122.91,-19.13,11,14,0.453,2.39,6.55,0.0237
95,UE_0009,CELL_002,eMBB,9,13.07,-89.74,-11.16,10,17,0.708,34.71,2.33,0.0086
95,UE_0010,CELL_006,URLLC,15,25.38,-81.01,-7.89,15,12,0.151,0.78,2.54,0.0355
95,UE_0011,CELL_004,mMTC,15,27.42,-116.93,-9.77,15,11,0.597,5.46,0.5,0.0075
95,UE_0012,CELL_003,eMBB,13,21.52,-97.25,-15.64,14,3,0.398,8.01,5.13,0.0397
95,UE_0013,CELL_005,URLLC,8,11.76,-80.4,-5.16,8,18,0.015,48.97,5.78,0.0422
95,UE_0014,CELL_002,mMTC,8,10.15,-92.59,-15.98,9,7,0.657,5.92,5.79,0.0395
95,UE_0015,CELL_000,eMBB,12,18.3,-107.89,-4.81,11,2,0.43,10.24,1.95,0.0402
95,UE_0016,CELL_002,URLLC,9,12.05,-95.59,-5.83,8,3,0.37,45.42,1.38,0.0312
95,UE_0017,CELL_004,mMTC,13,20.57,-85.68,-14.38,12,5,0.767,70.8,4.84,0.0061
95,UE_0018,CELL_005,eMBB,11,16.63,-96.36,-12.16,10,5,0.081,14.78,0.5,0.0404
95,UE_0019,CELL_000,URLLC,13,21.73,-87.73,-8.35,12,7,0.819,35.23,2.77,0.0015
95,UE_0020,CELL_005,mMTC,11,16.9,-94.72,-16.22,10,5,0.082,104.8,0.5,0.0384
95,UE_0021,CELL_000,eMBB,7,8.54,-85.3,-17.36,8,5,0.039,57.87,10.35,0.0024
95,UE_0022,CELL_005,URLLC,15,30.14,-92.2,-10.61,14,11,0.614,40.25,8.48,0.0153
95,UE_0023,CELL_000,mMTC,7,9.37,-95.96,-12.34,7,11,0.592,3.55,0.52,0.0283
95,UE_0024,CELL_004,eMBB,9,12.08,-101.2,-13.71,8,8,0.132,67.24,2.64,0.0159
95,UE_0025,CELL_004,URLLC,7,8.81,-94.51,-14.25,7,5,0.346,5.23,9.03,0.0234
95,UE_0026,CELL_004,mMTC,8,10.28,-79.43,-10.37,9,1,0.806,18.8,5.83,0.045
95,UE_0027,CELL_004,eMBB,10,14.99,-99.18,-6.59,9,17,0.514,56.59,3.81,0.0233
95,UE_0028,CELL_001,URLLC,15,34.57,-114.81,-10.91,14,6,0.716,12.1,1.63,0.0135
95,UE_0029,CELL_006,mMTC,15,25.78,-82.52,-5.83,16,3,0.814,32.83,1.99,0.0275
95,UE_0030,CELL_000,eMBB,9,13.85,-84.32,-17.4,10,1,0.198,30.31,11.18,0.0006
95,UE_0031,CELL_006,URLLC,10,14.38,-80.88,-14.13,9,1,0.691,67.19,0.5,0.0379
95,UE_0032,CELL_000,mMTC,5,5.45,-103.53,-9.63,4,6,0.89,0.18,7.67,0.0436
95,UE_0033,CELL_005,eMBB,10,15.81,-77.21,-17.28,11,14,0.06,60.01,0.57,0.0261
95,UE_0034,CELL_002,URLLC,5,5.95,-85.75,-14.59,4,7,0.402,8.97,3.71,0.0019
95,UE_0035,CELL_006,mMTC,11,16.74,-98.06,-16.93,12,17,0.482,11.78,0.54,0.0142
95,UE_0036,CELL_003,eMBB,15,28.68,-83.72,-11.08,16,13,0.627,26.37,6.34,0.0285
95,UE_0037,CELL_001,URLLC,10,15.32,-102.51,-14.87,9,1,0.596,48.67,4.97,0.0048
95,UE_0038,CELL_004,mMTC,11,17.33,-100.3,-11.65,10,1,0.337,40.75,4.06,0.0382
95,UE_0039,CELL_005,eMBB,15,30.38,-111.83,-9.64,16,4,0.817,20.4,9.15,0.0247
95,UE_0040,CELL_006,URLLC,14,22.14,-99.36,-8.29,14,6,0.201,77.54,15.86,0.0431
95,UE_0041,CELL_005,mMTC,12,19.69,-85.44,-11.03,13,9,0.102,2.12,0.5,0.0094
95,UE_0042,CELL_002,eMBB,15,25.79,-109.66,-9.12,15,6,0.861,151.99,16.47,0.006
95,UE_0043,CELL_005,URLLC,3,0.93,-112.34,-10.09,3,9,0.481,23.43,2.43,0.0456
95,UE_0044,CELL_006,mMTC,13,20.19,-84.02,-15.13,12,1,0.064,13.63,2.22,0.0464
95,UE_0045,CELL_004,eMBB,10,15.42,-81.68,-9.96,10,14,0.798,4.91,0.5,0.0217
95,UE_0046,CELL_000,URLLC,15,24.52,-98.97,-18.82,15,19,0.631,31.49,3.2,0.0414
95,UE_0047,CELL_003,mMTC,12,18.57,-88.66,-13.12,11,19,0.366,51.71,21.73,0.0435
95,UE_0048,CELL_000,eMBB,1,-2.51,-96.09,-11.41,1,19,0.503,7.67,16.36,0.0048
95,UE_0049,CELL_006,URLLC,12,19.66,-97.16,-15.31,11,15,0.737,57.91,3.56,0.0169
96,UE_0000,CELL_005,eMBB,8,10.66,-83.61,-11.78,8,6,0.898,68.66,22.16,0.0238
96,UE_0001,CELL_003,URLLC,6,6.04,-101.1,-15.91,5,9,0.998,10.9,17.84,0.0417
96,UE_0002,CELL_000,mMTC,10,14.84,-93.54,-11.66,11,19,0.806,10.23,0.51,0.0188
96,UE_0003,CELL_000,eMBB,2,-1.05,-100.7,-5.88,3,6,0.055,4.8,4.14,0.0116
96,UE_0004,CELL_000,URLLC,10,15.39,-99.36,-15.05,9,12,0.046,15.08,3.03,0.044
96,UE_0005,CELL_005,mMTC,12,18.86,-83.83,-8.58,11,2,0.333,93.08,6.42,0.0123
96,UE_0006,CELL_004,eMBB,2,-1.24,-89.79,-10.93,2,14,0.937,0.84,6.52,0.0335
96,UE_0007,CELL_003,URLLC,11,17.74,-93.17,-7.8,12,12,0.535,24.59,8.36,0.0216
96,UE_0008,CELL_003,mMTC,11,17.1,-93.36,-8.96,11,15,0.819,61.79,1.25,0.0064
96,UE_0009,CELL_000,eMBB,0,-4.5,-98.81,-12.24,0,9,0.88,0.1,8.74,0.0337
96,UE_0010,CELL_005,URLLC,13,20.76,-101.56,-13.19,12,2,0.522,5.02,4.59,0.0397
96,UE_0011,CELL_000,mMTC,10,15.17,-105.91,-18.53,11,16,0.608,2.04,2.94,0.0173
96,UE_0012,CELL_002,eMBB,10,14.67,-81.6,-8.6,11,15,0.896,1.11,0.64,0.04
96,UE_0013,CELL_006,URLLC,13,20.35,-67.8,-10.89,12,7,0.602,8.61,1.79,0.033
96,UE_0014,CELL_000,mMTC,13,21.68,-79.0,-12.04,14,12,0.693,25.16,2.06,0.0162
96,UE_0015,CELL_005,eMBB,9,13.78,-96.25,-7.46,8,16,0.26,32.21,7.67,0.0356
96,UE_0016,CELL_004,URLLC,5,5.88,-100.1,-6.1,6,5,0.3,24.58,3.57,0.0185
96,UE_0017,CELL_006,mMTC,15,30.08,-94.93,-9.84,15,7,0.009,38.1,2.19,0.0272
96,UE_0018,CELL_004,eMBB,3,0.66,-100.24,-14.95,3,8,0.053,5.18,10.79,0.0031
96,UE_0019,CELL_005,URLLC,14,22.75,-89.08,-7.57,14,7,0.369,15.91,0.5,0.0245
96,UE_0020,CELL_004,mMTC,13,20.85,-77.54,-17.38,12,18,0.742,52.65,2.02,0.0241
96,UE_0021,CELL_003,eMBB,15,32.43,-83.47,-21.23,15,2,0.614,3.22,1.0,0.0442
96,UE_0022,CELL_002,URLLC,8,10.37,-96.53,-8.41,9,14,0.721,49.57,1.2,0.0211
96,UE_0023,CELL_002,mMTC,3,1.18,-92.17,-8.53,2,14,0.156,22.71,18.16,0.0292
96,UE_0024,CELL_002,eMBB,8,10.79,-104.16,-7.97,7,6,0.831,11.29,1.03,0.0461
96,UE_0025,CELL_001,URLLC,6,7.46,-95.4,-14.72,7,9,0.58,20.71,8.39,0.0388
96,UE_0026,CELL_001,mMTC,15,26.28,-89.81,-12.63,15,18,0.009,7.97,2.62,0.0344
96,UE_0027,CELL_005,eMBB,7,8.09,-100.03,-13.09,7,8,0.237,5.02,0.5,0.0309
96,UE_0028,CELL_003,URLLC,11,16.91,-83.37,-17.28,12,9,0.812,70.12,0.78,0.0329
96,UE_0029,CELL_006,mMTC,15,24.72,-83.04,-11.57,16,6,0.269,15.92,4.2,0.0485
96,UE_0030,CELL_006,eMBB,11,16.48,-102.85,-10.7,10,18,0.586,1.45,9.4,0.019
96,UE_0031,CELL_005,URLLC,11,16.61,-90.56,-9.27,12,11,0.601,0.28,5.24,0.0168
96,UE_0032,CELL_005,mMTC,8,11.91,-66.04,-15.84,7,1,0.183,38.62,10.62,0.0331
96,UE_0033,CELL_002,eMBB,13,20.67,-101.71,-6.36,13,19,0.984,26.57,2.22,0.0286
96,UE_0034,CELL_001,URLLC,12,18.88,-77.52,-8.79,11,15,0.266,110.82,6.04,0.0212
96,UE_0035,CELL_002,mMTC,8,11.08,-91.89,-9.68,9,13,0.944,30.32,3.26,0.0355
96,UE_0036,CELL_002,eMBB,8,11.86,-94.72,-19.2,8,17,0.931,21.88,3.79,0.0021
96,UE_0037,CELL_001,URLLC,15,25.0,-100.01,-11.62,15,2,0.402,82.43,3.82,0.0389
96,UE_0038,CELL_002,mMTC,12,18.46,-97.52,-11.24,13,16,0.195,115.67,10.8,0.0306
96,UE_0039,CELL_000,eMBB,9,13.03,-73.05,-8.03,8,5,0.08,70.19,10.22,0.029
96,UE_0040,CELL_001,URLLC,13,21.91,-82.52,-3.2,14,14,0.296,71.04,1.48,0.0411
96,UE_0041,CELL_000,mMTC,12,18.19,-113.52,-17.27,11,13,0.155,111.25,3.78,0.0126
96,UE_0042,CELL_001,eMBB,8,11.62,-99.0,-12.26,7,11,0.506,22.4,1.1,0.0376
96,UE_0043,CELL_001,URLLC,10,15.92,-100.39,-9.98,9,8,0.925,10.88,4.1,0.0316
96,UE_0044,CELL_006,mMTC,9,13.16,-107.34,-4.03,9,1,0.658,69.88,0.5,0.0304
96,UE_0045,CELL_002,eMBB,14,23.42,-101.17,-10.44,13,1,0.944,32.88,4.06,0.0363
96,UE_0046,CELL_005,URLLC,15,32.21,-90.77,-12.11,14,12,0.801,15.91,0.5,0.0177
96,UE_0047,CELL_003,mMTC,8,11.88,-86.85,-16.5,9,5,0.598,55.82,3.47,0.0369
96,UE_0048,CELL_005,eMBB,10,15.66,-100.44,-9.43,9,7,0.803,6.83,4.02,0.0267
96,UE_0049,CELL_002,URLLC,8,10.83,-85.81,-14.07,7,13,0.282,0.45,3.04,0.03
97,UE_0000,CELL_006,eMBB,8,10.02,-124.58,-16.83,7,8,0.797,4.58,7.39,0.0183
97,UE_0001,CELL_002,URLLC,5,5.46,-91.89,-12.36,5,6,0.102,28.72,1.09,0.0093
97,UE_0002,CELL_003,mMTC,6,7.1,-81.71,-5.87,7,16,0.968,6.53,2.86,0.0086
97,UE_0003,CELL_003,eMBB,15,29.75,-106.66,-11.84,14,1,0.359,46.89,2.25,0.0479
97,UE_0004,CELL_001,URLLC,6,7.17,-98.89,-8.9,7,18,0.791,14.81,12.76,0.0252
97,UE_0005,CELL_006,mMTC,11,16.31,-105.43,-11.09,10,15,0.734,9.73,0.75,0.0428
97,UE_0006,CELL_000,eMBB,8,10.07,-92.84,-12.68,8,16,0.59,82.13,9.2,0.0488
97,UE_0007,CELL_004,URLLC,11,16.53,-81.57,-9.47,12,1,0.504,14.15,6.86,0.003
97,UE_0008,CELL_002,mMTC,12,18.29,-98.6,-6.88,11,6,0.828,92.34,1.14,0.0052
97,UE_0009,CELL_003,eMBB,9,13.1,-85.9,-17.22,8,11,0.522,3.57,5.38,0.0301
97,UE_0010,CELL_003,URLLC,15,27.74,-89.75,-9.3,16,1,0.949,21.54,4.58,0.0071
97,UE_0011,CELL_001,mMTC,5,5.24,-92.0,-13.26,5,3,0.322,8.06,5.72,0.0291
97,UE_0012,CELL_001,eMBB,15,24.62,-108.3,-6.83,15,6,0.624,56.75,0.5,0.0344
97,UE_0013,CELL_003,URLLC,9,13.63,-97.35,-11.84,9,12,0.669,10.97,0.53,0.0077
97,UE_0014,CELL_000,mMTC,6,6.34,-108.6,-2.94,6,10,0.954,37.13,1.36,0.0239
97,UE_0015,CELL_000,eMBB,12,19.15,-107.99,-9.59,11,14,0.978,107.0,8.07,0.012
97,UE_0016,CELL_000,URLLC,7,8.55,-96.48,-10.35,6,2,0.825,1.48,6.22,0.0035
97,UE_0017,CELL_003,mMTC,10,14.06,-101.64,-14.32,10,1,0.365,25.67,14.21,0.0239
97,UE_0018,CELL_005,eMBB,9,13.67,-94.76,-6.99,9,10,0.543,8.85,3.5,0.044
97,UE_0019,CELL_004,URLLC,12,18.33,-109.61,-9.36,12,12,0.498,78.75,16.31,0.0496
97,UE_0020,CELL_000,mMTC,4,2.85,-85.87,-13.76,5,10,0.456,1.0,0.5,0.0418
97,UE_0021,CELL_006,eMBB,15,31.13,-93.29,-12.18,14,6,0.851,31.9,0.77,0.0061
97,UE_0022,CELL_003,URLLC,0,-4.59,-104.39,-9.3,0,6,0.47,0.1,3.49,0.0185
97,UE_0023,CELL_001,mMTC,11,16.16,-98.38,-13.65,10,11,0.899,12.0,6.06,0.0414
97,UE_0024,CELL_003,eMBB,7,9.65,-77.51,-6.36,7,12,0.043,5.44,14.24,0.0025
97,UE_0025,CELL_000,URLLC,10,15.32,-74.73,-11.5,9,8,0.078,10.81,4.44,0.0371
97,UE_0026,CELL_002,mMTC,11,17.87,-104.2,-12.83,10,19,0.802,25.91,0.5,0.038
97,UE_0027,CELL_005,eMBB,10,15.89,-96.41,-12.39,9,3,0.74,10.55,0.5,0.0387
97,UE_0028,CELL_005,URLLC,10,14.08,-80.09,-8.42,10,2,0.71,57.91,21.3,0.016
97,UE_0029,CELL_002,mMTC,2,-0.2,-137.2,-9.21,3,18,0.276,1.93,1.24,0.0078
97,UE_0030,CELL_003,eMBB,7,9.29,-97.86,-10.99,6,15,0.02,18.13,3.87,0.0405
97,UE_0031,CELL_006,URLLC,15,29.55,-98.19,-11.24,16,2,0.599,45.34,6.3,0.019
97,UE_0032,CELL_002,mMTC,11,17.92,-113.14,-7.45,11,16,0.65,2.75,12.12,0.0064
97,UE_0033,CELL_006,eMBB,5,5.32,-107.57,-7.8,6,6,0.261,7.95,3.04,0.0392
97,UE_0034,CELL_000,URLLC,12,18.65,-85.29,-10.01,12,9,0.377,14.1,14.91,0.0304
97,UE_0035,CELL_002,mMTC,7,8.3,-104.22,-9.15,8,4,0.605,21.72,2.17,0.0393
97,UE_0036,CELL_005,eMBB,3,1.65,-70.39,-14.07,3,3,0.76,2.74,0.5,0.0061
97,UE_0037,CELL_005,URLLC,10,14.21,-95.0,-8.09,9,1,0.465,14.28,3.6,0.0401
97,UE_0038,CELL_002,mMTC,10,14.6,-98.0,-11.46,11,18,0.613,13.44,3.89,0.0469
97,UE_0039,CELL_004,eMBB,6,7.34,-97.54,-11.54,7,19,0.54,6.9,3.85,0.0293
97,UE_0040,CELL_003,URLLC,7,8.07,-86.18,-14.38,6,16,0.455,39.85,1.84,0.0461
97,UE_0041,CELL_002,mMTC,13,20.16,-95.6,-7.68,13,3,0.733,50.13,8.06,0.0084
97,UE_0042,CELL_005,eMBB,8,10.77,-91.85,-16.79,9,12,0.94,5.23,1.62,0.0351
97,UE_0043,CELL_002,URLLC,9,12.32,-104.69,-17.88,9,18,0.855,0.46,2.0,0.0313
97,UE_0044,CELL_004,mMTC,14,22.98,-71.97,-10.01,13,14,0.671,53.08,0.87,0.0369
97,UE_0045,CELL_001,eMBB,11,16.02,-87.5,-11.75,12,1,0.892,51.32,0.96,0.0012
97,UE_0046,CELL_004,URLLC,12,18.69,-88.86,-15.44,12,14,0.089,13.13,14.42,0.0198
97,UE_0047,CELL_004,mMTC,8,10.15,-89.08,-12.02,7,9,0.792,13.38,4.46,0.0484
97,UE_0048,CELL_002,eMBB,3,1.02,-96.91,-12.58,2,6,0.131,93.9,1.95,0.0116
97,UE_0049,CELL_004,URLLC,9,12.26,-109.67,-17.64,8,7,0.484,15.34,10.32,0.0154
98,UE_0000,CELL_000,eMBB,6,7.45,-89.94,-22.55,5,3,0.925,5.85,0.5,0.0181
98,UE_0001,CELL_005,URLLC,7,9.12,-89.57,-10.24,7,6,0.902,67.91,5.44,0.0122
98,UE_0002,CELL_004,mMTC,4,3.68,-86.84,-16.24,3,11,0.606,1.38,0.5,0.005
98,UE_0003,CELL_002,eMBB,14,23.25,-121.86,-17.36,15,3,0.795,13.49,1.38,0.011
98,UE_0004,CELL_005,URLLC,7,8.59,-102.63,-9.4,6,6,0.792,0.29,4.08,0.0064
98,UE_0005,CELL_001,mMTC,8,11.07,-88.15,-13.69,8,2,0.479,66.27,3.15,0.004
98,UE_0006,CELL_002,eMBB,5,4.77,-98.5,-15.01,4,19,0.942,14.32,2.79,0.0393
98,UE_0007,CELL_003,URLLC,9,13.73,-80.59,-18.19,10,14,0.566,7.45,1.79,0.0028
98,UE_0008,CELL_000,mMTC,8,10.67,-86.5,-5.68,8,2,0.048,0.38,2.06,0.0484
98,UE_0009,CELL_002,eMBB,5,5.15,-91.23,-10.8,4,4,0.021,6.08,8.21,0.0162
98,UE_0010,CELL_001,URLLC,6,6.18,-117.07,-18.19,6,14,0.945,10.5,1.04,0.0422
98,UE_0011,CELL_002,mMTC,13,20.01,-102.47,-14.14,12,17,0.184,118.59,12.22,0.02
98,UE_0012,CELL_000,eMBB,9,13.48,-93.21,-18.6,8,3,0.79,1.05,14.14,0.0378
98,UE_0013,CELL_005,URLLC,8,10.15,-108.21,-16.57,8,6,0.133,4.15,2.34,0.0255
98,UE_0014,CELL_002,mMTC,6,6.67,-94.0,-4.76,5,2,0.232,11.19,3.37,0.0433
98,UE_0015,CELL_003,eMBB,10,14.66,-104.4,-15.57,9,14,0.951,46.06,8.13,0.0418
98,UE_0016,CELL_003,URLLC,9,13.09,-90.08,-15.12,8,18,0.012,2.45,2.87,0.0277
98,UE_0017,CELL_002,mMTC,5,4.89,-103.71,-11.19,4,1,0.848,0.97,17.58,0.0488
98,UE_0018,CELL_003,eMBB,13,20.05,-97.43,-9.36,14,5,0.023,61.29,6.51,0.0398
98,UE_0019,CELL_006,URLLC,15,31.48,-101.02,-8.81,15,16,0.977,9.33,4.75,0.0258
98,UE_0020,CELL_002,mMTC,11,17.43,-106.05,-11.72,10,10,0.265,29.84,2.59,0.0351
98,UE_0021,CELL_005,eMBB,6,6.02,-104.52,-12.64,6,12,0.58,2.86,0.6,0.0119
98,UE_0022,CELL_004,URLLC,15,25.2,-90.37,-10.37,14,7,0.415,114.33,13.49,0.0281
98,UE_0023,CELL_000,mMTC,8,11.96,-99.72,-12.19,7,11,0.908,13.11,6.95,0.0104
98,UE_0024,CELL_002,eMBB,8,11.13,-115.55,-12.18,7,17,0.452,34.12,6.69,0.0372
98,UE_0025,CELL_006,URLLC,8,11.58,-93.69,-16.66,7,13,0.6,29.46,4.69,0.0464
98,UE_0026,CELL_003,mMTC,12,19.31,-98.8,-8.32,11,13,0.662,14.66,6.58,0.041
98,UE_0027,CELL_000,eMBB,10,14.58,-96.0,-17.51,9,5,0.543,76.64,3.78,0.0465
98,UE_0028,CELL_003,URLLC,10,15.7,-100.54,-13.35,10,12,0.078,21.1,3.28,0.0445
98,UE_0029,CELL_005,mMTC,5,5.03,-88.54,-14.86,6,13,0.437,3.49,4.21,0.0272
98,UE_0030,CELL_000,eMBB,10,14.42,-100.38,-10.05,9,6,0.676,104.4,4.39,0.0219
98,UE_0031,CELL_006,URLLC,12,19.01,-96.72,-12.88,13,2,0.702,1.89,1.59,0.0227
98,UE_0032,CELL_005,mMTC,12,19.41,-101.91,-14.5,13,2,0.027,3.59,7.97,0.02
98,UE_0033,CELL_001,eMBB,10,15.1,-111.01,-10.49,9,1,0.872,33.72,7.61,0.0355
98,UE_0034,CELL_004,URLLC,10,14.4,-105.02,-9.89,9,10,0.308,77.16,3.27,0.0123
98,UE_0035,CELL_006,mMTC,15,25.4,-102.4,-15.12,16,1,0.854,54.38,3.22,0.0198
98,UE_0036,CELL_002,eMBB,13,20.39,-88.66,-17.94,12,9,0.473,17.19,1.55,0.0026
98,UE_0037,CELL_004,URLLC,12,19.34,-106.2,-7.83,11,5,0.862,55.48,1.38,0.0085
98,UE_0038,CELL_005,mMTC,11,16.71,-111.63,-11.9,12,3,0.086,110.94,0.76,0.0471
98,UE_0039,CELL_000,eMBB,14,23.67,-66.33,-12.0,14,3,0.931,45.53,6.72,0.0311
98,UE_0040,CELL_002,URLLC,14,23.29,-89.52,-13.65,14,17,0.473,31.07,4.29,0.0414
98,UE_0041,CELL_003,mMTC,12,19.57,-104.24,-9.03,13,19,0.929,191.73,5.31,0.045
98,UE_0042,CELL_000,eMBB,15,29.17,-92.39,-13.45,14,9,0.313,24.27,8.13,0.0042
98,UE_0043,CELL_000,URLLC,15,24.35,-106.51,-17.99,16,1,0.993,22.84,5.59,0.0299
98,UE_0044,CELL_002,mMTC,15,34.66,-102.7,-6.68,16,15,0.424,54.96,17.56,0.0385
98,UE_0045,CELL_001,eMBB,14,22.89,-99.42,-8.61,13,14,0.322,106.81,8.79,0.0269
98,UE_0046,CELL_005,URLLC,5,4.52,-95.32,-13.65,6,17,0.436,12.56,5.59,0.0061
98,UE_0047,CELL_004,mMTC,7,8.48,-88.78,-18.76,8,4,0.493,6.52,5.19,0.0314
98,UE_0048,CELL_005,eMBB,2,-0.01,-85.19,-11.27,2,19,0.814,1.21,4.75,0.0411
98,UE_0049,CELL_003,URLLC,11,17.87,-76.12,-17.69,10,6,0.558,9.51,3.73,0.0009
99,UE_0000,CELL_005,eMBB,11,16.48,-108.57,-7.64,11,14,0.912,70.42,2.73,0.0408
99,UE_0001,CELL_000,URLLC,9,13.69,-82.77,-15.21,8,10,0.736,51.79,3.86,0.0444
99,UE_0002,CELL_002,mMTC,9,12.05,-83.93,-6.05,8,9,0.922,72.91,6.23,0.0487
99,UE_0003,CELL_005,eMBB,12,19.16,-93.95,-13.1,11,3,0.271,54.15,3.86,0.0192
99,UE_0004,CELL_005,URLLC,12,19.77,-86.91,-10.95,11,9,0.886,32.24,8.46,0.0444
99,UE_0005,CELL_006,mMTC,6,7.99,-86.51,-15.36,7,7,0.58,11.39,16.05,0.0313
99,UE_0006,CELL_006,eMBB,13,20.02,-123.09,-14.94,12,10,0.711,15.04,0.5,0.024
99,UE_0007,CELL_000,URLLC,8,11.1,-89.56,-13.0,8,10,0.026,29.26,9.01,0.0482
99,UE_0008,CELL_002,mMTC,8,11.07,-101.72,-11.04,7,2,0.643,52.35,2.69,0.0362
99,UE_0009,CELL_005,eMBB,15,25.01,-93.34,-26.21,15,6,0.123,32.71,0.5,0.0336
99,UE_0010,CELL_005,URLLC,10,15.28,-102.75,-9.71,10,6,0.92,26.53,2.08,0.0292
99,UE_0011,CELL_003,mMTC,8,10.91,-88.27,-8.95,8,10,0.951,12.23,2.3,0.0352
99,UE_0012,CELL_000,eMBB,4,3.48,-76.7,-15.94,5,13,0.011,44.07,1.0,0.0028
99,UE_0013,CELL_005,URLLC,12,18.56,-104.37,-18.65,13,2,0.057,18.65,1.82,0.0014
99,UE_0014,CELL_005,mMTC,4,2.66,-93.72,-8.95,3,1,0.994,49.82,5.31,0.0088
99,UE_0015,CELL_006,eMBB,15,26.11,-103.73,-13.9,14,16,0.487,45.33,6.09,0.0025
99,UE_0016,CELL_004,URLLC,14,23.82,-116.64,-13.84,14,14,0.552,99.97,1.97,0.0461
